버스정류장ARS번호,승하차총승객수,X좌표,Y좌표
8593,17,127.0107621,37.60270725
8594,529,127.0297781,37.58623211
8596,1204,127.0052477,37.5890831
8597,288,127.0478076,37.62292348
8598,91,127.0202793,37.59853799
8599,115,127.031898,37.59795043
8600,13,127.0581542,37.61524471
8601,85,127.0470503,37.61809477
8602,133,127.056282,37.61675772
8657,1134,127.0298479,37.61231476
8662,594,127.0225831,37.6047853
8714,29,127.00732,37.609415
8715,178,127.0482,37.6136089
8716,114,127.0322853,37.58630999
8718,680,127.0067377,37.58861981
8721,193,127.0069315,37.58784444
8722,100,127.028777,37.60136377
8727,170,127.0179691,37.59928354
8728,25,127.0309842,37.59814008
8729,265,127.0354213,37.61061033
8731,108,127.0222389,37.60554257
8733,46,127.0078481,37.6086928
8734,90,126.9958562,37.59348611
8744,438,127.0092237,37.58971388
8745,87,127.0086118,37.58783724
8748,85,127.0297617,37.60179627
8749,65,127.0170131,37.5997825
8750,419,127.0294804,37.6082414
8751,252,127.0218265,37.60653581
8757,48,127.0093282,37.61137212
8758,55,127.0098085,37.60829842
8759,89,126.994842,37.592593
8760,40,127.0100603,37.58882421
8765,125,127.0101002,37.58820983
8766,69,127.0303711,37.60223624
8767,55,127.015202,37.60058351
8769,41,127.0279042,37.60660584
8770,496,127.0206719,37.60868859
8771,68,126.9925911,37.59255013
8772,57,127.0104707,37.58787951
8773,92,127.0115915,37.58870414
8775,43,127.0309588,37.60261507
8780,84,127.0587339,37.61484793
8781,3049,127.064864,37.614717
8783,702,127.024135,37.60416895
8786,473,127.0198021,37.60994915
8787,192,127.0481967,37.61365539
8788,55,126.9927697,37.59317286
8789,122,127.0108976,37.58586111
8790,268,127.014689,37.58968112
8791,44,127.0303546,37.60351463
8792,123,127.0479674,37.61964332
8793,21,127.0553773,37.61724169
8794,54,127.0552769,37.61761228
8795,62,127.0141817,37.59886839
8796,151,127.0276498,37.59866638
8797,56,127.0573115,37.61625077
8798,417,127.0183231,37.61101487
8799,93,127.0114009,37.59944141
8800,128,127.013049,37.61296267
8801,145,126.9909645,37.59265282
8807,21,127.0109724,37.58459002
8808,102,127.0271372,37.60403643
8809,34,126.9971763,37.59591083
8810,24,126.9969398,37.59604484
8815,10,127.0329897,37.59954606
8819,766,127.0176418,37.61227874
8821,108,126.9990603,37.59455488
8822,66,126.9990653,37.5944951
8823,73,126.9922143,37.59237385
8824,18,126.9978064,37.5952469
8825,13,126.9977698,37.59519539
8826,33,126.9965706,37.59667531
8827,38,126.9965317,37.59662801
8828,37,127.0110289,37.58358569
8829,188,127.0124165,37.59150342
8830,761,127.0255901,37.60448944
8831,59,126.9949408,37.59750693
8832,73,127.0512423,37.61860305
8833,27,126.994957,37.59742612
8834,318,127.056126,37.61670894
8835,593,127.0168475,37.61302683
8836,69,126.994785,37.59246924
8837,97,126.9938478,37.59828862
8838,436,127.0103075,37.59039668
8839,57,126.9937296,37.59831351
8840,60,127.0115088,37.60157195
8842,77,127.0113456,37.60160216
8843,62,127.0115105,37.60241804
8844,77,127.0113713,37.60242297
8845,68,127.0107042,37.60245665
8846,352,127.0096788,37.6015915
8847,75,127.0108091,37.60220603
8848,80,127.0113281,37.60014225
8849,201,127.0112891,37.59897385
8850,189,127.0114073,37.59897289
8854,136,127.0275832,37.60617444
8855,37,126.9922324,37.59977636
8856,112,126.9902751,37.60068107
8858,40,126.9921038,37.59975246
8868,83,127.0553383,37.61584845
8872,78,126.9959856,37.59340325
8873,1610,127.0074866,37.58911867
8874,493,127.0290789,37.60756289
8876,103,127.054509,37.61488191
8881,80,127.0312882,37.60597266
8883,43,127.0458005,37.61894329
8884,207,127.05292,37.61407594
8886,612,127.0270479,37.58621904
8888,320,127.0081944,37.59204303
8889,115,127.0315193,37.60278569
8892,354,127.050591,37.61340202
8893,256,127.0378042,37.60388087
8894,89,127.0097499,37.60842222
8895,61,127.0460835,37.62059869
8896,11,127.0470551,37.61920461
8897,93,127.0302861,37.60220842
8898,62,127.014317,37.59878277
8900,241,127.0393442,37.60421494
8901,123,127.0080333,37.60874
8904,74,127.0298305,37.60185791
8908,142,127.0488595,37.61238516
8909,765,127.0426688,37.60417184
8910,48,127.0074073,37.60953281
8911,162,127.0228971,37.58801693
8912,104,127.0284032,37.60122585
8913,67,127.0147978,37.6005738
8914,196,127.041562,37.61427194
8915,141,127.0482243,37.61103533
8916,49,127.0443385,37.60534054
8917,72,127.005911,37.61118585
8919,150,127.0107214,37.59549401
8920,143,127.0291524,37.5996419
8921,139,127.0164497,37.60005784
8922,109,127.0424139,37.61571942
8923,54,127.0476531,37.60997946
8924,248,127.0461004,37.60689952
8925,27,127.0055293,37.61188881
8926,152,127.0202578,37.58934265
8927,378,127.014584,37.58229267
8928,330,127.0176984,37.59932527
8930,145,127.047309,37.60803449
8931,154,127.0470941,37.60762466
8932,45,127.0461202,37.60533144
8934,223,127.0135507,37.59135436
8935,774,127.0127504,37.58143098
8936,57,127.0203001,37.59846788
8937,131,127.0477912,37.60688778
8938,84,127.0461227,37.60911491
8939,106,127.003396,37.61660879
8940,5,127.0423606,37.60435563
8941,242,127.0175923,37.58780578
8942,283,127.0090098,37.59621565
8943,539,127.0103438,37.58030012
8945,70,127.0220739,37.59742777
8946,26,127.048814,37.606568
8947,179,127.0454671,37.61137062
8948,39,127.0013248,37.61544251
8949,81,127.0149101,37.58702639
8950,62,127.0091911,37.59552892
8951,40,127.03287,37.59777412
8952,203,127.0230831,37.59529695
8953,141,127.0448959,37.61190831
8954,101,126.9997332,37.61473917
8956,81,127.0138717,37.58637504
8957,96,127.0085363,37.59446046
8958,43,127.032522,37.59697205
8959,57,127.0250707,37.59413236
8960,94,127.0439306,37.61221978
8961,173,127.0130749,37.58531715
8962,121,127.0083302,37.59358987
8963,17,127.0388477,37.60516899
8964,51,127.033342,37.59602375
8965,39,127.02608,37.59453912
8966,125,127.043045,37.61160201
8969,22,127.0342518,37.59541942
8970,47,127.0278038,37.59294421
8971,121,127.041416,37.61202055
8972,40,127.0343484,37.59436418
8973,48,127.030011,37.59128957
8975,27,127.0347565,37.59322779
8976,35,127.0331541,37.59132396
8977,57,127.0356958,37.59246356
8979,152,127.0105229,37.5879161
8980,386,127.0457647,37.62119854
8981,183,127.0294145,37.59905651
8982,196,127.029368,37.599571
8983,284,127.0612503,37.61306666
8984,480,127.0089906,37.59257222
8985,251,127.0094511,37.59353719
8986,698,127.0104348,37.59449608
8987,235,127.010651,37.59631325
8988,589,127.0096085,37.59649893
8989,770,127.0099709,37.59640743
8990,236,127.0105275,37.5963516
8991,472,127.0106214,37.5948654
8992,114,127.0097195,37.59392945
8997,2507,127.0141976,37.59096138
9001,3900,127.0290061,37.64126603
9002,2722,127.0286314,37.64069667
9003,3237,127.0240534,37.63670243
9004,15016,127.0251835,37.63752182
9005,7405,127.0241828,37.63122907
9006,7131,127.0246947,37.63056352
9007,5227,127.0266556,37.62487126
9008,5682,127.0271522,37.6241142
9009,4659,127.0287005,37.61970957
9010,4053,127.0292315,37.61883281
9011,11915,127.0300023,37.61376514
9012,15694,127.0302404,37.61289695
9013,10980,127.0260369,37.63852004
9102,845,127.0128766,37.66256347
9103,589,127.0134647,37.66078475
9104,508,127.0134125,37.66134487
9105,767,127.0138514,37.65903074
9106,1261,127.0127316,37.65400976
9107,1238,127.0127433,37.65142865
9108,948,127.013825,37.64914483
9109,1043,127.0139035,37.64923902
9110,937,127.0133931,37.64808912
9111,859,127.0136377,37.64807286
9112,522,127.0105566,37.64629685
9113,319,127.0106498,37.64631962
9114,759,127.0107613,37.64459721
9115,810,127.0108934,37.64430506
9116,625,127.0109446,37.64249458
9117,741,127.0110129,37.64231405
9118,518,127.0117777,37.64018447
9119,525,127.0121331,37.6400528
9120,1400,127.0156603,37.6450726
9121,942,127.0159448,37.64459006
9122,1382,127.0166794,37.64176789
9123,1678,127.0168721,37.64144241
9124,867,127.0173325,37.64687303
9125,1282,127.0171811,37.64683473
9126,1867,127.0195333,37.64518175
9127,1459,127.0202473,37.64482293
9128,1516,127.0219618,37.64340672
9129,1652,127.021761,37.64370632
9130,334,127.0137146,37.63840216
9131,310,127.0138031,37.63842706
9132,449,127.0130194,37.63730037
9133,432,127.0130623,37.6365173
9134,1119,127.0172629,37.63651786
9135,767,127.0173647,37.63659465
9136,300,127.0135942,37.63387864
9137,577,127.0139374,37.6338212
9138,426,127.0154413,37.63408325
9139,303,127.0148962,37.63391465
9140,534,127.016909,37.63422115
9141,404,127.0168546,37.6341063
9142,882,127.0189988,37.63441052
9143,952,127.0189735,37.63429927
9144,1513,127.0225951,37.63471613
9145,1378,127.0212025,37.634496
9146,3319,127.0261562,37.64047627
9147,2946,127.0263572,37.64044602
9148,565,127.0286861,37.6351505
9149,470,127.0292867,37.63513446
9150,825,127.0320177,37.63536295
9151,566,127.0322651,37.63532407
9152,257,127.0353487,37.63613236
9153,617,127.0353534,37.63602788
9154,1440,127.0359869,37.63442663
9155,1388,127.0352087,37.63489017
9156,737,127.0175718,37.63338163
9157,669,127.0176706,37.63352503
9158,1584,127.0179151,37.6298648
9159,1206,127.0180217,37.62995832
9160,1444,127.0182625,37.62529774
9161,1559,127.0183742,37.62529321
9162,606,127.0189664,37.62327373
9163,639,127.0190403,37.62332873
9164,783,127.0202824,37.62165403
9165,740,127.0206949,37.62071167
9166,2068,127.0214008,37.61810554
9167,1404,127.0213721,37.6185185
9168,1117,127.0220942,37.61545811
9169,1309,127.0222038,37.61410146
9170,1306,127.021816,37.6192577
9171,1470,127.021929,37.61913022
9172,870,127.025251,37.61816431
9173,843,127.0255685,37.61802053
9174,775,127.0285424,37.61717199
9175,1165,127.0287671,37.61710063
9176,790,127.0392964,37.63216308
9177,407,127.0385509,37.63327342
9179,513,127.0392219,37.63247982
9180,229,127.0401098,37.63149902
9181,545,127.0410662,37.63108591
9182,531,127.0435478,37.62908338
9183,374,127.0443538,37.62859595
9184,417,127.0482017,37.62555007
9185,388,127.0471329,37.62698181
9186,1712,127.0481201,37.6233207
9187,704,127.0443517,37.61911035
9188,340,127.0380711,37.61368248
9189,1379,127.0360802,37.61214984
9190,2715,127.0321633,37.61006595
9194,660,127.0068931,37.64570796
9195,410,127.0067889,37.64576185
9196,412,127.0089691,37.64680291
9197,403,127.0090539,37.64696013
9198,379,127.0235875,37.64482078
9199,482,127.0370753,37.63420908
9200,129,127.0231013,37.64262219
9201,447,127.022986,37.64390197
9203,441,127.0226839,37.6403564
9205,503,127.0230585,37.63697099
9206,1362,127.024855,37.63555277
9207,619,127.0284022,37.63890942
9208,601,127.0285739,37.63893894
9209,436,127.0315199,37.63692731
9210,721,127.0316657,37.63697148
9211,510,127.0136359,37.63192821
9212,471,127.0137526,37.63162194
9213,457,127.0129564,37.62922847
9214,374,127.0130182,37.62917998
9215,667,127.0124107,37.62477604
9216,720,127.0124775,37.62488251
9217,820,127.0132479,37.6229772
9218,468,127.013069,37.62327233
9219,780,127.0182473,37.6199269
9220,1672,127.0189018,37.61992699
9221,893,127.0163597,37.6200425
9222,675,127.0161919,37.62011827
9223,1006,127.0127409,37.62018472
9224,865,127.0128985,37.620247
9225,450,127.0111331,37.6198083
9226,765,127.0112933,37.61999536
9227,452,127.0090651,37.61867721
9228,198,127.0401497,37.62943482
9229,72,127.0409472,37.62998993
9230,93,127.0397988,37.62897262
9231,323,127.0380131,37.627549
9232,323,127.0378721,37.62749613
9233,58,127.0369898,37.62664859
9234,414,127.0371403,37.62688761
9235,53,127.0372674,37.62507352
9236,410,127.0368187,37.62590258
9237,28,127.0376836,37.62354167
9238,31,127.0375377,37.62374673
9239,140,127.0375668,37.62258343
9240,352,127.0359444,37.61832246
9241,457,127.0360478,37.6186236
9242,408,127.0343004,37.61656251
9243,318,127.0346057,37.61659214
9244,801,127.0314073,37.61640479
9245,935,127.0316606,37.61644712
9246,471,127.0276399,37.63998508
9247,474,127.0280939,37.64019064
9248,2836,127.0268646,37.63907062
9249,3048,127.0251042,37.6376635
9253,128,127.0256371,37.62740172
9255,127,127.011727,37.662891
9256,138,127.011697,37.663008
9260,175,127.0298895,37.6153917
9261,2035,127.0304052,37.61176961
9263,463,127.0131613,37.63538765
9266,428,127.0242139,37.63477114
9267,575,127.024572,37.63488491
9269,71,127.0334468,37.61606379
9270,231,127.0341744,37.61332943
9271,228,127.0376946,37.62271988
9272,1960,127.0261124,37.63858959
9273,294,127.0154101,37.61798007
9274,511,127.0152998,37.61746846
9275,390,127.0188483,37.61636231
9276,441,127.0186097,37.61641624
9277,5878,127.030862,37.614651
9278,83,127.01232,37.64775717
9283,375,127.0088787,37.61882836
9286,221,127.012614,37.663195
9289,22,127.0120971,37.66299102
9290,518,127.0354554,37.6346494
9291,167,127.0136199,37.63290762
9293,637,127.0110569,37.61976815
9294,107,127.0120406,37.66310022
9295,542,127.0167183,37.61625502
9298,457,127.0164631,37.61641139
9302,390,127.0216601,37.61448973
9303,145,127.021411,37.61444303
9304,572,127.0326976,37.61154404
9305,223,127.0135371,37.63313536
9306,831,127.0301831,37.61407732
9307,181,127.0151915,37.61984829
9308,39,127.0152981,37.61976787
9310,373,127.0079281,37.64622975
9311,410,127.0078311,37.64628738
9312,823,127.0454331,37.62082409
9313,483,127.0224863,37.64090049
9314,87,127.0229306,37.63691341
9500,338,127.0126357,37.66296619
9501,210,127.0126477,37.62415158
9502,2407,127.0396307,37.62893997
9503,276,127.0303279,37.62892292
9504,62,127.009954,37.62738537
9505,38,127.0063793,37.63810103
9506,53,127.0019763,37.6420864
9507,131,127.0133895,37.66101596
9510,50,127.0378802,37.62768096
9512,72,127.0310911,37.62787134
9513,146,127.0114721,37.62772595
9514,49,127.0074924,37.63818519
9515,59,127.0034853,37.643544
9516,81,127.0334409,37.61611382
9517,63,127.0129222,37.6250158
9518,143,127.0365945,37.62785643
9520,131,127.0321197,37.62710538
9521,85,127.0121974,37.6278977
9522,40,127.0077323,37.63746174
9523,63,127.0044765,37.64422841
9525,253,127.0138528,37.62520059
9526,392,127.0356258,37.62717306
9528,406,127.0323347,37.62551507
9529,102,127.0134909,37.62814157
9530,24,127.0080471,37.63693542
9531,84,127.0069777,37.64575051
9532,135,127.0153886,37.62530422
9533,400,127.0345084,37.62656025
9534,181,127.0375144,37.62390628
9535,306,127.0320699,37.62451161
9536,254,127.0152472,37.62874552
9537,241,127.0098046,37.63669
9539,577,127.0247137,37.64613775
9540,117,127.0165623,37.62544373
9541,702,127.0324544,37.62550325
9543,127,127.0320591,37.62360326
9544,96,127.0163448,37.62943521
9545,283,127.0110166,37.63671101
9547,495,127.0233264,37.64451487
9548,169,127.0174314,37.62510068
9550,112,127.0322081,37.62305163
9551,276,127.017512,37.63015987
9553,303,127.0231639,37.64257747
9554,198,127.0180335,37.6249114
9556,175,127.0324539,37.62215911
9557,213,127.0179624,37.63091211
9558,381,127.0126556,37.63675442
9560,1222,127.02612,37.64050131
9561,137,127.0188485,37.62482243
9563,147,127.0327335,37.6212047
9564,127,127.0186155,37.63215569
9566,53,127.0109072,37.6435672
9567,6334,127.0250005,37.63756822
9568,201,127.045899,37.62351435
9569,99,127.0211167,37.62492258
9571,72,127.0329631,37.62011
9572,69,127.0194908,37.63388137
9573,231,127.0139695,37.63382334
9576,528,127.044705,37.62531527
9577,213,127.0232745,37.62546015
9578,322,127.0465979,37.62616645
9579,5007,127.0305476,37.61296207
9580,344,127.0332568,37.61871062
9582,194,127.0149621,37.63392067
9583,211,127.0116233,37.64030049
9585,429,127.0441844,37.62610414
9586,938,127.0253615,37.62599788
9588,127,127.0339623,37.61661303
9589,591,127.0233502,37.63586245
9590,235,127.0167977,37.63409986
9591,425,127.014259,37.64040883
9592,116,127.0343616,37.61304649
9593,388,127.044169,37.627605
9594,1429,127.025895,37.62675263
9595,4002,127.0252463,37.63757896
9597,236,127.0162699,37.64070736
9598,89,127.0334928,37.61597689
9599,382,127.0244827,37.64569492
9600,254,127.0423026,37.62825532
9631,225,127.0253318,37.62604754
9642,244,127.0378623,37.61376077
9656,202,127.0279461,37.63510756
9682,88,127.0199193,37.64107188
9717,418,127.0409979,37.62801
9718,121,127.0237587,37.62563749
9739,943,127.0305479,37.61287643
9753,198,127.038022,37.61505105
9754,94,127.0219902,37.64228787
9760,634,127.0396201,37.62868903
9769,161,127.0211749,37.62499397
9770,213,127.0380322,37.61585039
9771,1188,127.0309456,37.61442191
9773,143,127.0224927,37.64083308
9774,412,127.038633,37.63012937
9775,248,127.0188728,37.62487864
9776,119,127.038059,37.6164279
9777,169,127.0193858,37.63398005
9778,370,127.0229373,37.63685316
9779,314,127.0370976,37.6315852
9780,491,127.01807,37.6249623
9781,79,127.0371919,37.61609256
9782,322,127.034073,37.61667134
9783,205,127.0185068,37.6322246
9785,233,127.0363515,37.63192147
9786,71,127.0175357,37.62512377
9787,351,127.03714,37.61548565
9788,248,127.0337868,37.61877185
9789,386,127.0175571,37.63040882
9790,1398,127.0245333,37.63692802
9791,106,127.0350437,37.63275822
9792,89,127.0165835,37.62548603
9793,87,127.0371286,37.61474421
9794,128,127.0335079,37.62005728
9795,117,127.0162754,37.62953336
9798,264,127.0344489,37.63342192
9799,159,127.0154245,37.62536221
9800,182,127.037115,37.61397724
9801,156,127.0332266,37.62121355
9802,140,127.0151687,37.62883739
9803,292,127.0169881,37.63422865
9804,63,127.0253778,37.6411424
9805,110,127.0337982,37.63443043
9806,293,127.0137535,37.62528535
9807,388,127.0377437,37.61371723
9808,195,127.0329479,37.62225477
9809,78,127.0135926,37.62825369
9811,191,127.0219266,37.64233818
